1006743,BAE-1000A,8,80,6.08,2959,09/06/2001 14:34
1006744,BAE-1000A,8,85,6.08,2989,09/06/2001 14:34
1006745,BAE-1000A,8,90,6.08,3020,09/06/2001 14:34
1006746,BAE-1000A,8,95,6.08,3050,09/06/2001 14:34
1006747,BAE-1000A,8,100,6.08,3080,09/06/2001 14:34
1006748,BAE-1000A,9,-100,5.95,1818,09/06/2001 14:34
1006749,BAE-1000A,9,-95,5.95,1848,09/06/2001 14:34
1006750,BAE-1000A,9,-90,5.95,1878,09/06/2001 14:34
1006751,BAE-1000A,9,-85,5.95,1907,09/06/2001 14:34
1006752,BAE-1000A,9,-80,5.95,1937,09/06/2001 14:34
1006753,BAE-1000A,9,-75,5.95,1967,09/06/2001 14:34
1006754,BAE-1000A,9,-70,5.95,1997,09/06/2001 14:34
1006755,BAE-1000A,9,-65,5.95,2026,09/06/2001 14:34
1006756,BAE-1000A,9,-60,5.95,2056,09/06/2001 14:34
1006757,BAE-1000A,9,-55,5.95,2086,09/06/2001 14:34
1006758,BAE-1000A,9,-50,5.95,2116,09/06/2001 14:34
1006759,BAE-1000A,9,-45,5.95,2145,09/06/2001 14:34
1006760,BAE-1000A,9,-40,5.95,2175,09/06/2001 14:34
1006761,BAE-1000A,9,-35,5.95,2205,09/06/2001 14:34
1006762,BAE-1000A,9,-30,5.95,2235,09/06/2001 14:34
1006763,BAE-1000A,9,-25,5.95,2264,09/06/2001 14:34
1006764,BAE-1000A,9,-20,5.95,2294,09/06/2001 14:34
1006765,BAE-1000A,9,-15,5.95,2324,09/06/2001 14:34
1006766,BAE-1000A,9,-10,5.95,2354,09/06/2001 14:34
1006767,BAE-1000A,9,-5,5.95,2383,09/06/2001 14:34
1006768,BAE-1000A,9,0,5.95,2413,09/06/2001 14:34
1006769,BAE-1000A,9,5,5.95,2443,09/06/2001 14:34
1006770,BAE-1000A,9,10,5.95,2473,09/06/2001 14:34
1006771,BAE-1000A,9,15,5.95,2502,09/06/2001 14:34
1006772,BAE-1000A,9,20,5.95,2532,09/06/2001 14:34
1006773,BAE-1000A,9,25,5.95,2562,09/06/2001 14:34
1006774,BAE-1000A,9,30,5.95,2592,09/06/2001 14:34
1006775,BAE-1000A,9,35,5.95,2621,09/06/2001 14:34
1006776,BAE-1000A,9,40,5.95,2651,09/06/2001 14:34
1006777,BAE-1000A,9,45,5.95,2681,09/06/2001 14:34
1006778,BAE-1000A,9,50,5.95,2711,09/06/2001 14:34
1006779,BAE-1000A,9,55,5.95,2740,09/06/2001 14:34
1006780,BAE-1000A,9,60,5.95,2770,09/06/2001 14:34
1006781,BAE-1000A,9,65,5.95,2800,09/06/2001 14:34
1006782,BAE-1000A,9,70,5.95,2830,09/06/2001 14:34
1006783,BAE-1000A,9,75,5.95,2859,09/06/2001 14:34
1006784,BAE-1000A,9,80,5.95,2889,09/06/2001 14:34
1006785,BAE-1000A,9,85,5.95,2919,09/06/2001 14:34
1006786,BAE-1000A,9,90,5.95,2949,09/06/2001 14:34
1006787,BAE-1000A,9,95,5.95,2978,09/06/2001 14:34
1006788,BAE-1000A,9,100,5.95,3008,09/06/2001 14:34
1006789,CE-S550,1,-100,3.32,980,09/06/2001 14:34
1006790,CE-S550,1,-95,3.32,997,09/06/2001 14:34
1006791,CE-S550,1,-90,3.32,1014,09/06/2001 14:34
1006792,CE-S550,1,-85,3.32,1030,09/06/2001 14:34
1006793,CE-S550,1,-80,3.32,1047,09/06/2001 14:34
1006794,CE-S550,1,-75,3.32,1063,09/06/2001 14:34
1006795,CE-S550,1,-70,3.32,1080,09/06/2001 14:34
1006796,CE-S550,1,-65,3.32,1096,09/06/2001 14:34
1006797,CE-S550,1,-60,3.32,1113,09/06/2001 14:34
1006798,CE-S550,1,-55,3.32,1130,09/06/2001 14:34
1006799,CE-S550,1,-50,3.32,1146,09/06/2001 14:34
1006800,CE-S550,1,-45,3.32,1163,09/06/2001 14:34
1006801,CE-S550,1,-40,3.32,1179,09/06/2001 14:34
1006802,CE-S550,1,-35,3.32,1196,09/06/2001 14:34
1006803,CE-S550,1,-30,3.32,1213,09/06/2001 14:34
1006804,CE-S550,1,-25,3.32,1229,09/06/2001 14:34
1006805,CE-S550,1,-20,3.32,1246,09/06/2001 14:34
1006806,CE-S550,1,-15,3.32,1262,09/06/2001 14:34
1006807,CE-S550,1,-10,3.32,1279,09/06/2001 14:34
1006808,CE-S550,1,-5,3.32,1295,09/06/2001 14:34
1006809,CE-S550,1,0,3.32,1312,09/06/2001 14:34
1006810,CE-S550,1,5,3.32,1329,09/06/2001 14:34
1006811,CE-S550,1,10,3.32,1345,09/06/2001 14:34
1006812,CE-S550,1,15,3.32,1362,09/06/2001 14:34
1006813,CE-S550,1,20,3.32,1378,09/06/2001 14:34
1006814,CE-S550,1,25,3.32,1395,09/06/2001 14:34
1006815,CE-S550,1,30,3.32,1412,09/06/2001 14:34
1006816,CE-S550,1,35,3.32,1428,09/06/2001 14:34
1006817,CE-S550,1,40,3.32,1445,09/06/2001 14:34
1006818,CE-S550,1,45,3.32,1461,09/06/2001 14:34
1006819,CE-S550,1,50,3.32,1478,09/06/2001 14:34
1006820,CE-S550,1,55,3.32,1494,09/06/2001 14:34
1006821,CE-S550,1,60,3.32,1511,09/06/2001 14:34
1006822,CE-S550,1,65,3.32,1528,09/06/2001 14:34
1006823,CE-S550,1,70,3.32,1544,09/06/2001 14:34
1006824,CE-S550,1,75,3.32,1561,09/06/2001 14:34
1006825,CE-S550,1,80,3.32,1577,09/06/2001 14:34
1006826,CE-S550,1,85,3.32,1594,09/06/2001 14:34
1006827,CE-S550,1,90,3.32,1611,09/06/2001 14:34
1006828,CE-S550,1,95,3.32,1627,09/06/2001 14:34
1006829,CE-S550,1,100,3.32,1644,09/06/2001 14:34
1006830,CE-S550,2,-100,3.32,976,09/06/2001 14:34
1006831,CE-S550,2,-95,3.32,993,09/06/2001 14:34
1006832,CE-S550,2,-90,3.32,1010,09/06/2001 14:34
1006833,CE-S550,2,-85,3.32,1026,09/06/2001 14:34
1006834,CE-S550,2,-80,3.32,1043,09/06/2001 14:34
1006835,CE-S550,2,-75,3.32,1059,09/06/2001 14:34
1006836,CE-S550,2,-70,3.32,1076,09/06/2001 14:34
1006837,CE-S550,2,-65,3.32,1092,09/06/2001 14:34
1006838,CE-S550,2,-60,3.32,1109,09/06/2001 14:34
1006839,CE-S550,2,-55,3.32,1126,09/06/2001 14:34
1006840,CE-S550,2,-50,3.32,1142,09/06/2001 14:34
1006841,CE-S550,2,-45,3.32,1159,09/06/2001 14:34
1006842,CE-S550,2,-40,3.32,1175,09/06/2001 14:34
1006843,CE-S550,2,-35,3.32,1192,09/06/2001 14:34
1006844,CE-S550,2,-30,3.32,1209,09/06/2001 14:34
1006845,CE-S550,2,-25,3.32,1225,09/06/2001 14:34
1006846,CE-S550,2,-20,3.32,1242,09/06/2001 14:34
1006847,CE-S550,2,-15,3.32,1258,09/06/2001 14:34
1006848,CE-S550,2,-10,3.32,1275,09/06/2001 14:34
1006849,CE-S550,2,-5,3.32,1291,09/06/2001 14:34
1006850,CE-S550,2,0,3.32,1308,09/06/2001 14:34
1006851,CE-S550,2,5,3.32,1325,09/06/2001 14:34
1006852,CE-S550,2,10,3.32,1341,09/06/2001 14:34
1006853,CE-S550,2,15,3.32,1358,09/06/2001 14:34
1006854,CE-S550,2,20,3.32,1374,09/06/2001 14:34
1006855,CE-S550,2,25,3.32,1391,09/06/2001 14:34
1006856,CE-S550,2,30,3.32,1408,09/06/2001 14:34
1006857,CE-S550,2,35,3.32,1424,09/06/2001 14:34
1006858,CE-S550,2,40,3.32,1441,09/06/2001 14:34
1006859,CE-S550,2,45,3.32,1457,09/06/2001 14:34
1006860,CE-S550,2,50,3.32,1474,09/06/2001 14:34
1006861,CE-S550,2,55,3.32,1490,09/06/2001 14:34
1006862,CE-S550,2,60,3.32,1507,09/06/2001 14:34
1006863,CE-S550,2,65,3.32,1524,09/06/2001 14:34
1006864,CE-S550,2,70,3.32,1540,09/06/2001 14:34
1006865,CE-S550,2,75,3.32,1557,09/06/2001 14:34
1006866,CE-S550,2,80,3.32,1573,09/06/2001 14:34
1006867,CE-S550,2,85,3.32,1590,09/06/2001 14:34
1006868,CE-S550,2,90,3.32,1607,09/06/2001 14:34
1006869,CE-S550,2,95,3.32,1623,09/06/2001 14:34
1006870,CE-S550,2,100,3.32,1640,09/06/2001 14:34
1006871,CE-S550,3,-100,3.17,941,09/06/2001 14:34
1006872,CE-S550,3,-95,3.17,957,09/06/2001 14:34
1006873,CE-S550,3,-90,3.17,973,09/06/2001 14:34
1006874,CE-S550,3,-85,3.17,989,09/06/2001 14:34
1006875,CE-S550,3,-80,3.17,1005,09/06/2001 14:34
1006876,CE-S550,3,-75,3.17,1021,09/06/2001 14:34
1006877,CE-S550,3,-70,3.17,1036,09/06/2001 14:34
1006878,CE-S550,3,-65,3.17,1052,09/06/2001 14:34
1006879,CE-S550,3,-60,3.17,1068,09/06/2001 14:34
1006880,CE-S550,3,-55,3.17,1084,09/06/2001 14:34
1006881,CE-S550,3,-50,3.17,1100,09/06/2001 14:34
1006882,CE-S550,3,-45,3.17,1116,09/06/2001 14:34
1006883,CE-S550,3,-40,3.17,1131,09/06/2001 14:34
1006884,CE-S550,3,-35,3.17,1147,09/06/2001 14:34
1006885,CE-S550,3,-30,3.17,1163,09/06/2001 14:34
1006886,CE-S550,3,-25,3.17,1179,09/06/2001 14:34
1006887,CE-S550,3,-20,3.17,1195,09/06/2001 14:34
1006888,CE-S550,3,-15,3.17,1211,09/06/2001 14:34
1006889,CE-S550,3,-10,3.17,1226,09/06/2001 14:34
1006890,CE-S550,3,-5,3.17,1242,09/06/2001 14:34
1006891,CE-S550,3,0,3.17,1258,09/06/2001 14:34
1006892,CE-S550,3,5,3.17,1274,09/06/2001 14:34
1006893,CE-S550,3,10,3.17,1290,09/06/2001 14:34
1006894,CE-S550,3,15,3.17,1306,09/06/2001 14:34
1006895,CE-S550,3,20,3.17,1321,09/06/2001 14:34
1006896,CE-S550,3,25,3.17,1337,09/06/2001 14:34
1006897,CE-S550,3,30,3.17,1353,09/06/2001 14:34
1006898,CE-S550,3,35,3.17,1369,09/06/2001 14:34
1006899,CE-S550,3,40,3.17,1385,09/06/2001 14:34
1006900,CE-S550,3,45,3.17,1401,09/06/2001 14:34
1006901,CE-S550,3,50,3.17,1416,09/06/2001 14:34
1006902,CE-S550,3,55,3.17,1432,09/06/2001 14:34
1006903,CE-S550,3,60,3.17,1448,09/06/2001 14:34
1006904,CE-S550,3,65,3.17,1464,09/06/2001 14:34
1006905,CE-S550,3,70,3.17,1480,09/06/2001 14:34
1006906,CE-S550,3,75,3.17,1496,09/06/2001 14:34
1006907,CE-S550,3,80,3.17,1511,09/06/2001 14:34
1006908,CE-S550,3,85,3.17,1527,09/06/2001 14:34
1006909,CE-S550,3,90,3.17,1543,09/06/2001 14:34
1006910,CE-S550,3,95,3.17,1559,09/06/2001 14:34
1006911,CE-S550,3,100,3.17,1575,09/06/2001 14:34
1006912,CE-S550,4,-100,3.13,871,09/06/2001 14:34
1006913,CE-S550,4,-95,3.13,886,09/06/2001 14:34
1006914,CE-S550,4,-90,3.13,902,09/06/2001 14:34
1006915,CE-S550,4,-85,3.13,918,09/06/2001 14:34
1006916,CE-S550,4,-80,3.13,933,09/06/2001 14:34
1006917,CE-S550,4,-75,3.13,949,09/06/2001 14:34
1006918,CE-S550,4,-70,3.13,965,09/06/2001 14:34
1006919,CE-S550,4,-65,3.13,980,09/06/2001 14:34
1006920,CE-S550,4,-60,3.13,996,09/06/2001 14:34
1006921,CE-S550,4,-55,3.13,1012,09/06/2001 14:34
1006922,CE-S550,4,-50,3.13,1027,09/06/2001 14:34
1006923,CE-S550,4,-45,3.13,1043,09/06/2001 14:34
1006924,CE-S550,4,-40,3.13,1059,09/06/2001 14:34
1006925,CE-S550,4,-35,3.13,1074,09/06/2001 14:34
1006926,CE-S550,4,-30,3.13,1090,09/06/2001 14:34
1006927,CE-S550,4,-25,3.13,1106,09/06/2001 14:34
1006928,CE-S550,4,-20,3.13,1121,09/06/2001 14:34
1006929,CE-S550,4,-15,3.13,1137,09/06/2001 14:34
1006930,CE-S550,4,-10,3.13,1153,09/06/2001 14:34
1006931,CE-S550,4,-5,3.13,1168,09/06/2001 14:34
1006932,CE-S550,4,0,3.13,1184,09/06/2001 14:34
1006933,CE-S550,4,5,3.13,1200,09/06/2001 14:34
1006934,CE-S550,4,10,3.13,1215,09/06/2001 14:34
1006935,CE-S550,4,15,3.13,1231,09/06/2001 14:34
1006936,CE-S550,4,20,3.13,1247,09/06/2001 14:34
1006937,CE-S550,4,25,3.13,1262,09/06/2001 14:34
1006938,CE-S550,4,30,3.13,1278,09/06/2001 14:34
1006939,CE-S550,4,35,3.13,1294,09/06/2001 14:34
1006940,CE-S550,4,40,3.13,1309,09/06/2001 14:34
1006941,CE-S550,4,45,3.13,1325,09/06/2001 14:34
1006942,CE-S550,4,50,3.13,1341,09/06/2001 14:34
1006943,CE-S550,4,55,3.13,1356,09/06/2001 14:34
1006944,CE-S550,4,60,3.13,1372,09/06/2001 14:34
1006945,CE-S550,4,65,3.13,1388,09/06/2001 14:34
1006946,CE-S550,4,70,3.13,1403,09/06/2001 14:34
1006947,CE-S550,4,75,3.13,1419,09/06/2001 14:34
1006948,CE-S550,4,80,3.13,1435,09/06/2001 14:34
1006949,CE-S550,4,85,3.13,1450,09/06/2001 14:34
1006950,CE-S550,4,90,3.13,1466,09/06/2001 14:34
1006951,CE-S550,4,95,3.13,1482,09/06/2001 14:34
1006952,CE-S550,4,100,3.13,1497,09/06/2001 14:34
1006953,CE-S550,5,-100,3,810,09/06/2001 14:34
1006954,CE-S550,5,-95,3,825,09/06/2001 14:34
1006955,CE-S550,5,-90,3,840,09/06/2001 14:34
1006956,CE-S550,5,-85,3,855,09/06/2001 14:34
1006957,CE-S550,5,-80,3,870,09/06/2001 14:34
1006958,CE-S550,5,-75,3,885,09/06/2001 14:34
1006959,CE-S550,5,-70,3,900,09/06/2001 14:34
1006960,CE-S550,5,-65,3,915,09/06/2001 14:34
1006961,CE-S550,5,-60,3,930,09/06/2001 14:34
1006962,CE-S550,5,-55,3,945,09/06/2001 14:34
1006963,CE-S550,5,-50,3,960,09/06/2001 14:34
1006964,CE-S550,5,-45,3,975,09/06/2001 14:34
1006965,CE-S550,5,-40,3,990,09/06/2001 14:34
1006966,CE-S550,5,-35,3,1005,09/06/2001 14:34
1006967,CE-S550,5,-30,3,1020,09/06/2001 14:34
1006968,CE-S550,5,-25,3,1035,09/06/2001 14:34
1006969,CE-S550,5,-20,3,1050,09/06/2001 14:34
1006970,CE-S550,5,-15,3,1065,09/06/2001 14:34
1006971,CE-S550,5,-10,3,1080,09/06/2001 14:34
1006972,CE-S550,5,-5,3,1095,09/06/2001 14:34
1006973,CE-S550,5,0,3,1110,09/06/2001 14:34
1006974,CE-S550,5,5,3,1125,09/06/2001 14:34
1006975,CE-S550,5,10,3,1140,09/06/2001 14:34
1006976,CE-S550,5,15,3,1155,09/06/2001 14:34
1006977,CE-S550,5,20,3,1170,09/06/2001 14:34
1006978,CE-S550,5,25,3,1185,09/06/2001 14:34
1006979,CE-S550,5,30,3,1200,09/06/2001 14:34
1006980,CE-S550,5,35,3,1215,09/06/2001 14:34
1006981,CE-S550,5,40,3,1230,09/06/2001 14:34
1006982,CE-S550,5,45,3,1245,09/06/2001 14:34
1006983,CE-S550,5,50,3,1260,09/06/2001 14:34
1006984,CE-S550,5,55,3,1275,09/06/2001 14:34
1006985,CE-S550,5,60,3,1290,09/06/2001 14:34
1006986,CE-S550,5,65,3,1305,09/06/2001 14:34
1006987,CE-S550,5,70,3,1320,09/06/2001 14:34
1006988,CE-S550,5,75,3,1335,09/06/2001 14:34
1006989,CE-S550,5,80,3,1350,09/06/2001 14:34
1006990,CE-S550,5,85,3,1365,09/06/2001 14:34
1006991,CE-S550,5,90,3,1380,09/06/2001 14:34
1006992,CE-S550,5,95,3,1395,09/06/2001 14:34
1006993,CE-S550,5,100,3,1410,09/06/2001 14:34
1006994,CE-S550,6,-100,2.68,768,09/06/2001 14:34
1006995,CE-S550,6,-95,2.68,781,09/06/2001 14:34
1006996,CE-S550,6,-90,2.68,795,09/06/2001 14:34
1006997,CE-S550,6,-85,2.68,808,09/06/2001 14:34
1006998,CE-S550,6,-80,2.68,821,09/06/2001 14:34
1006999,CE-S550,6,-75,2.68,835,09/06/2001 14:34
1007000,CE-S550,6,-70,2.68,848,09/06/2001 14:34
1007001,CE-S550,6,-65,2.68,862,09/06/2001 14:34
1007002,CE-S550,6,-60,2.68,875,09/06/2001 14:34
1007003,CE-S550,6,-55,2.68,888,09/06/2001 14:34
1007004,CE-S550,6,-50,2.68,902,09/06/2001 14:34
1007005,CE-S550,6,-45,2.68,915,09/06/2001 14:34
1007006,CE-S550,6,-40,2.68,929,09/06/2001 14:34
1007007,CE-S550,6,-35,2.68,942,09/06/2001 14:34
1007008,CE-S550,6,-30,2.68,956,09/06/2001 14:34
1007009,CE-S550,6,-25,2.68,969,09/06/2001 14:34
1007010,CE-S550,6,-20,2.68,982,09/06/2001 14:34
1007011,CE-S550,6,-15,2.68,996,09/06/2001 14:34
1007012,CE-S550,6,-10,2.68,1009,09/06/2001 14:34
1007013,CE-S550,6,-5,2.68,1023,09/06/2001 14:34
1007014,CE-S550,6,0,2.68,1036,09/06/2001 14:34
1007015,CE-S550,6,5,2.68,1049,09/06/2001 14:34
1007016,CE-S550,6,10,2.68,1063,09/06/2001 14:34
1007017,CE-S550,6,15,2.68,1076,09/06/2001 14:34
1007018,CE-S550,6,20,2.68,1090,09/06/2001 14:34
1007019,CE-S550,6,25,2.68,1103,09/06/2001 14:34
