10098,Servisair Bbj# 1,EICK,3,Approved,,,2013-09-04 14:06:34.0
5996,Aer-Lingus  (Jepp),EICK,5,Approved,,,2012-01-25 03:18:24.0
1148174,South Aer Services,EICK,2,Approved,,,2013-09-04 14:06:29.0
10501,World Fuel Billing Only,EICK,999,Approved,,,2012-01-25 03:18:24.0
1145546,Unknown,EICL,1,Approved,,,2012-01-25 03:18:24.0
6950,Airport Authority,EICM,1,Approved,Apt hours,Apt hours,2013-09-11 20:26:43.0
13408,Unknown,EICN,1,Approved,,,2012-01-25 03:18:24.0
13409,Donegal Airport,EIDL,1,Approved,APT OPS,APT OPS,2013-08-07 10:21:03.0
8939,Aer Lingus  (Bbj Flights Only),EIDW,3,Approved,,,2013-09-04 14:09:30.0
6599,Universal Weather & Aviation,EIDW,999,Approved,,,2012-01-25 03:18:24.0
7181,Air Routing,EIDW,999,Approved,,,2012-01-25 03:18:24.0
9914,World Fuel Billing Only,EIDW,999,Approved,,,2012-01-25 03:18:24.0
6543,Airbp Fuel (Supplier),EIDW,5,Approved,,,2012-01-25 03:18:24.0
6764,Esso Fuel (Supplier),EIDW,4,Approved,,,2012-01-25 03:18:24.0
18672,Airbp Billing Only,EIDW,999,Approved,,,2012-01-25 03:18:24.0
1164337,Lissenhall Veterinary Hospital,EIDW,999,Approved,,,2012-01-25 03:18:24.0
1161478,Universal Aviation,EIDW,1,Approved,,,2013-09-04 14:06:55.0
1146613,Eidw - Landmark Aviation,EIDW,2,Approved,,,2013-09-04 14:07:06.0
18493,Mercury Intl Fuel Billing Only,EIDW,999,Approved,,,2012-01-25 03:18:24.0
10839,City Jet Handling,EIDW,6,Approved,,,2012-01-25 03:18:24.0
5639,Signature Flight Support,EIDW,2,Approved,,,2013-09-04 14:07:01.0
10469,Aer Rianta,EIDW,3,Approved,,,2013-09-04 14:09:25.0
1147294,Unknown,EIGM,1,Approved,,,2012-01-25 03:18:24.0
13410,Unknown,EIHN,1,Approved,,,2012-01-25 03:18:24.0
13411,Unknown,EIIR,1,Approved,,,2012-01-25 03:18:24.0
1145547,Unknown,EIKH,1,Approved,,,2012-01-25 03:18:24.0
13412,Unknown,EIKK,1,Approved,,,2012-01-25 03:18:24.0
8427,Knock Intl Airport Handling,EIKN,1,Approved,"Mon-Sat 07.00-19.00 local, Sunday 09.00-19.00 local","Mon-Sat 07.00-19.00 local, Sunday 09.00-19.00 local",2013-04-15 11:00:23.0
6928,Kerry Airport Auth.,EIKY,1,Approved,APT HOURS,APT HOURS,2013-07-15 10:02:55.0
7897,Kerry Airport           (Jepp),EIKY,2,Approved,,,2012-01-25 03:18:24.0
1147370,Mercury Intl Fuel Billing Only,EIKY,999,Approved,,,2012-01-25 03:18:24.0
18635,Casement Ab (Baldonnel),EIME,1,Approved,,,2012-01-25 03:18:24.0
13413,Unknown,EIME,2,Approved,,,2012-01-25 03:18:24.0
13414,Unknown,EIMN,1,Approved,,,2012-01-25 03:18:24.0
1145548,Unknown,EINC,1,Approved,,,2012-01-25 03:18:24.0
18720,Signature Flight Support,EINN,2,Approved,,,2013-09-04 14:07:27.0
9805,World Fuel Billing Only,EINN,999,Approved,,,2012-01-25 03:18:24.0
6458,Esso Fuel (Supplier),EINN,6,Approved,,,2012-01-25 03:18:24.0
10315,Mercury Intl Fuel Billing Only,EINN,999,Approved,,,2012-01-25 03:18:24.0
7159,Air Routing,EINN,999,Approved,,,2012-01-25 03:18:24.0
5617,Srs Aviation Ltd (Handler),EINN,3,Approved,,,2013-09-04 14:07:31.0
6461,Westair Aviation (Email Only),EINN,4,Approved,,,2012-01-25 03:18:24.0
6529,Universal Aviation,EINN,1,Approved,,,2013-11-06 06:18:19.0
6460,Shannon Av Fuels (Supplier),EINN,7,Approved,,,2012-01-25 03:18:24.0
1153040,Ocean Bridge Handling (Ejm),EINN,8,Restricted,,,2012-01-25 03:18:24.0
6459,Serviceair (Handler),EINN,5,Approved,,,2012-01-25 03:18:24.0
13415,Unknown,EIRT,1,Approved,,,2012-01-25 03:18:24.0
13416,Sligo Nw Airport,EISG,1,Approved,,,2013-08-07 15:28:22.0
13417,Unknown,EISP,1,Approved,,,2012-01-25 03:18:24.0
13418,Unknown,EITM,1,Approved,,,2012-01-25 03:18:24.0
8696,Airport Operations Waterford,EIWF,1,Approved,Sat 0745-2100Lt / Sun-Fri 0730-2200Lt,Sat 0745-2100Lt / Sun-Fri 0730-2200Lt,2012-07-16 12:53:57.0
13419,Unknown,EIWT,1,Approved,,,2012-01-25 03:18:24.0
13420,Unknown,EKAE,1,Approved,,,2012-01-25 03:18:24.0
8905,Aarhus Airport Authority,EKAH,1,Approved,0400-2000UTC,0400-2000UTC,2013-08-09 13:04:51.0
8903,Scandinavian Air Lines,EKAH,2,Approved,,,2012-01-25 03:18:24.0
1145549,Unknown,EKAL,1,Approved,,,2012-01-25 03:18:24.0
13421,Unknown,EKAT,1,Approved,,,2012-01-25 03:18:24.0
18619,Mercury Intl Fuel Billing Only,EKBI,999,Approved,,,2012-01-25 03:18:24.0
9922,Billund Airport Handling,EKBI,1,Approved,,,2013-11-01 11:50:17.0
18944,Airbp Billing Only,EKCH,999,Approved,,,2012-01-25 03:18:24.0
5649,Novia (Copenhagen),EKCH,3,Approved,,,2012-01-25 03:18:24.0
18490,Mercury Intl Fuel Billing Only,EKCH,999,Approved,,,2012-01-25 03:18:24.0
1163741,Ase Handling / Copenhagen Kastrup Ekch,EKCH,1,Approved,,,2013-11-01 09:35:04.0
9469,Copenhagen Air Services (Jepp),EKCH,2,Approved,,,2013-09-04 14:08:28.0
7164,Air Routing,EKCH,999,Approved,,,2012-01-25 03:18:24.0
10361,World Fuel Billing Only,EKCH,999,Approved,,,2012-01-25 03:18:24.0
8597,Kuwait Petro (Supplier),EKCH,3,Approved,,,2013-09-04 14:08:31.0
9772,Esbjerg Airport Handling,EKEB,1,Approved,MON-FRI: 0700-2200Lt SAT: 0900-1800Lt SUN: 0900-2000Lt,MON-FRI: 0700-2200Lt SAT: 0900-1800Lt SUN: 0900-2000Lt,2013-08-09 13:02:08.0
1145550,Unknown,EKEL,1,Approved,,,2012-01-25 03:18:24.0
1145551,Unknown,EKGH,1,Approved,,,2012-01-25 03:18:24.0
1145552,Unknown,EKGR,1,Approved,,,2012-01-25 03:18:24.0
13422,Unknown,EKHG,1,Approved,,,2012-01-25 03:18:24.0
1145553,Unknown,EKHK,1,Approved,,,2012-01-25 03:18:24.0
13423,Unknown,EKHS,1,Approved,,,2012-01-25 03:18:24.0
13424,Unknown,EKHV,1,Approved,,,2012-01-25 03:18:24.0
10036,Scandinavian Airlines,EKKA,2,Approved,,,2012-01-25 03:18:24.0
10041,Karup Airport,EKKA,1,Approved,,,2013-11-01 09:52:45.0
13425,Unknown,EKKL,1,Approved,,,2012-01-25 03:18:24.0
13426,Unknown,EKLS,1,Approved,,,2012-01-25 03:18:24.0
13427,Unknown,EKLV,1,Approved,,,2012-01-25 03:18:24.0
13428,Unknown,EKMB,1,Approved,,,2012-01-25 03:18:24.0
13429,Unknown,EKMN,1,Approved,,,2012-01-25 03:18:24.0
13430,Unknown,EKNM,1,Approved,,,2012-01-25 03:18:24.0
13431,Unknown,EKNS,1,Approved,,,2012-01-25 03:18:24.0
10211,Odense Lufthavn S.M.B.A. ( General Aviation ),EKOD,1,Approved,Apt hours,Apt hours,2012-08-13 14:21:06.0
13432,Unknown,EKPB,1,Approved,,,2012-01-25 03:18:24.0
1145554,Unknown,EKRA,1,Approved,,,2012-01-25 03:18:24.0
13433,Unknown,EKRD,1,Approved,,,2012-01-25 03:18:24.0
7686,Aviation Assistance,EKRK,2,Approved,,,2013-09-04 14:01:25.0
8697,Roskilde Executive Handling,EKRK,1,Approved,,,2013-11-06 08:52:17.0
5706,Bohnstedt/ Petersen/ Flt Svcs,EKRK,999,Approved,,,2013-09-04 14:01:34.0
13434,Bornholm Airport Handling,EKRN,1,Approved,,,2012-05-27 10:19:41.0
13435,Unknown,EKRS,1,Approved,,,2012-01-25 03:18:24.0
1145555,Unknown,EKSA,1,Approved,,,2012-01-25 03:18:24.0
11000,Air Alsie,EKSB,3,Approved,,,2012-01-25 03:18:24.0
13436,Sonderborg Airport,EKSB,1,Approved,"Mon-Fri 0700 - 2315Lt, Sat 0700 - 1700Lt, Sun 1100 - 2100Lt / Holiday 1100-1700L","Mon-Fri 0700 - 2315Lt, Sat 0700 - 1700Lt, Sun 1100 - 2100Lt / Holiday 1100-1700L",2013-08-09 13:05:18.0
11009,Sonderborg Airport Authorities,EKSB,9,Approved,,,2012-01-25 03:18:24.0
13437,Unknown,EKSD,1,Approved,,,2012-01-25 03:18:24.0
13438,Airport Authorities - Use Email,EKSN,1,Approved,Airport hours,Airport hours,2012-07-02 08:55:23.0
13439,Vojens,EKSP,1,Approved,0630LT,2330LT,2013-08-09 13:04:01.0
13440,Unknown,EKSS,1,Approved,,,2012-01-25 03:18:24.0
13441,Unknown,EKST,1,Approved,,,2012-01-25 03:18:24.0
13442,Unknown,EKSV,1,Approved,,,2012-01-25 03:18:24.0
13443,Unknown,EKTD,1,Approved,,,2012-01-25 03:18:24.0
10540,Airport Authorities,EKTS,1,Approved,,,2012-01-25 03:18:24.0
10212,Royal Danish Air Force,EKVA,1,Approved,,,2012-01-25 03:18:24.0
13444,Unknown,EKVB,1,Approved,,,2012-01-25 03:18:24.0
13445,Unknown,EKVD,1,Approved,,,2012-01-25 03:18:24.0
10886,Flogfelag Foroya,EKVG,2,Approved,,,2012-01-25 03:18:24.0
10885,Atlantic Airways,EKVG,1,Approved,0700LT-2100LT,0700LT-2100LT,2013-07-31 18:01:24.0
1157126,Airline Services Coordination Based In Copenhagen),EKVG,999,Pending,,,2012-01-25 03:18:24.0
13446,Unknown,EKVH,1,Approved,,,2012-01-25 03:18:24.0
13447,Stauning Vestjyllands Airport,EKVJ,1,Approved,Apt hours,Apt hours,2012-08-13 14:50:06.0
13448,Unknown,EKVL,1,Approved,,,2012-01-25 03:18:24.0
7334,A/S Dansk Shell,EKYT,999,Approved,,,2012-01-25 03:18:24.0
8700,Aalborg Lufthavn,EKYT,1,Approved,0600-2330Lt,0600-2330Lt,2013-08-09 13:01:39.0
8637,Sas Aalborg,EKYT,2,Approved,,,2012-01-25 03:18:24.0
9064,Air Routing,ELLX,999,Approved,,,2012-01-25 03:18:24.0
11032,Mercury Intl Fuel Billing Only,ELLX,999,Approved,,,2012-01-25 03:18:24.0
8701,Luxair Handling,ELLX,1,Approved,,,2013-11-13 13:48:06.0
10387,World Fuel Billing Only,ELLX,999,Approved,,,2012-01-25 03:18:24.0
10710,Jeppesen Billing Only,ELLX,999,Approved,,,2012-01-25 03:18:24.0
13450,Unknown,ELNT,1,Approved,,,2012-01-25 03:18:24.0
10874,Sas Ground Services,ENAL,1,Approved,,,2013-10-24 09:38:38.0
1147373,Mercury Intl Fuel Billing Only,ENAL,999,Approved,,,2012-01-25 03:18:24.0
13451,Sas Ground Services,ENAN,1,Approved,,,2013-08-09 13:17:08.0
10157,Statoil,ENAT,2,Approved,,,2012-01-25 03:18:24.0
10156,Sas Ground Services,ENAT,1,Approved,,,2013-11-01 09:37:33.0
13452,Unknown,ENBL,1,Approved,,,2012-01-25 03:18:24.0
13453,Unknown,ENBM,1,Approved,,,2012-01-25 03:18:24.0
13454,Widerøe Brønnøysund,ENBN,1,Approved,,,2013-08-09 13:14:38.0
18780,Brathens Aviation,ENBO,2,Approved,,,2012-01-25 03:18:24.0
13455,Sas Ground Services,ENBO,1,Approved,,,2013-11-01 09:43:10.0
1147374,Mercury Intl Fuel Billing Only,ENBR,999,Approved,,,2012-01-25 03:18:24.0
10960,Sas,ENBR,3,Approved,,,2013-07-08 08:55:56.0
1147722,Aviator Norway (Former Norport Handling As),ENBR,1,Approved,,,2013-11-01 09:30:10.0
5520,Sas (Former Braathens),ENBR,2,Approved,,,2013-03-13 20:04:21.0
10234,World Fuel Billing Only,ENBR,999,Approved,,,2012-01-25 03:18:24.0
13456,Unknown,ENBS,1,Approved,,,2012-01-25 03:18:24.0
13457,Unknown,ENBV,1,Approved,,,2012-01-25 03:18:24.0
10164,Coast Air,ENCN,2,Approved,,,2012-01-25 03:18:24.0
10165,A/S Norske Shell,ENCN,3,Approved,,,2012-01-25 03:18:24.0
18936,Sas Ground Services,ENCN,1,Pending,0500-2330Lt WEEKENDS: 0500-2230Lt,0500-2330Lt WEEKENDS: 0500-2230Lt,2013-05-31 12:06:36.0
13458,Unknown,ENDI,1,Approved,,,2012-01-25 03:18:24.0
13459,Roros Fly Service,ENDU,1,Approved,,,2013-08-09 13:09:54.0
13460,Unknown,ENEG,1,Approved,,,2012-01-25 03:18:24.0
10213,Sas Ground Handling,ENEV,1,Approved,,,2013-10-31 12:57:42.0
13461,Unknown,ENFA,1,Approved,,,2012-01-25 03:18:24.0
9162,Ais,ENFG,1,Approved,M-F 0715-1845Lt; Sat CLOSED; Sun 1415-1845Lt,M-F 0715-1845Lt; Sat CLOSED; Sun 1415-1845Lt,2013-08-12 10:35:37.0
13462,Floro Fly Service,ENFL,1,Approved,M-F 0600-2330Lt; Sat 0600-1630Lt; Sun 0900-2300Lt,M-F 0600-2330Lt; Sat 0600-1630Lt; Sun 0900-2300Lt,2013-08-09 13:18:07.0
13463,Unknown,ENFY,1,Approved,,,2012-01-25 03:18:24.0
9194,Sundtair Executive Handling,ENGM,1,Approved,,,2013-11-01 09:30:49.0
9199,Oslo Airport Handling,ENGM,3,Approved,,,2013-09-04 14:11:23.0
9198,Braathens S.A.F.E. A/S,ENGM,2,Approved,,,2013-09-04 14:11:19.0
9540,Air Routing,ENGM,999,Approved,,,2012-01-25 03:18:24.0
9735,World Fuel Billing Only,ENGM,999,Approved,,,2012-01-25 03:18:24.0
7713,General Avn. Trml.,ENGM,4,Approved,,,2012-01-25 03:18:24.0
10569,Mercury Intl Fuel Billing Only,ENGM,999,Approved,,,2012-01-25 03:18:24.0
13464,Unknown,ENHA,1,Approved,,,2012-01-25 03:18:24.0
9001,Sas Ground Services,ENHD,1,Approved,,,2013-10-31 13:50:00.0
13465,Unknown,ENHF,1,Approved,,,2012-01-25 03:18:24.0
13466,Unknown,ENHK,1,Approved,,,2012-01-25 03:18:24.0
13467,Unknown,ENHV,1,Approved,,,2012-01-25 03:18:24.0
13468,Unknown,ENKA,1,Approved,,,2012-01-25 03:18:24.0
7980,Sas Ground Services,ENKB,1,Approved,,,2013-11-01 10:09:15.0
9414,Air Routing,ENKB,999,Approved,,,2012-01-25 03:18:24.0
7803,Norsk*Stadt Oil*(Supplier),ENKB,2,Approved,,,2012-01-25 03:18:24.0
13469,Unknown,ENKJ,1,Approved,,,2012-01-25 03:18:24.0
13470,Sas Ground Services,ENKR,1,Approved,,,2013-10-31 13:17:13.0
13471,Airport Authorities,ENLI,1,Approved,,,2012-01-25 03:18:24.0
13472,Unknown,ENLK,1,Approved,,,2012-01-25 03:18:24.0
13473,Unknown,ENMH,1,Approved,,,2012-01-25 03:18:24.0
10214,Sas Ground Services,ENML,1,Approved,,,2013-08-09 13:10:59.0
13474,Unknown,ENMS,1,Approved,,,2012-01-25 03:18:24.0
13475,Wideroes Flyveselskap Asa,ENNA,1,Approved,,,2012-01-25 03:18:24.0
13476,Unknown,ENNK,1,Approved,,,2012-01-25 03:18:24.0
13477,Unknown,ENNM,1,Approved,,,2012-01-25 03:18:24.0
8702,Airport Authorities Notodden,ENNO,1,Approved,,,2012-01-25 03:18:24.0
13478,Unknown,ENOL,1,Approved,,,2013-08-09 13:12:28.0
1145556,Unknown,ENOP,1,Approved,,,2012-01-25 03:18:24.0
13479,Unknown,ENOV,1,Approved,,,2012-01-25 03:18:24.0
13480,Unknown,ENRA,1,Approved,,,2012-01-25 03:18:24.0
13481,Unknown,ENRM,1,Approved,,,2012-01-25 03:18:24.0
10215,Braathens Safe,ENRO,2,Approved,,,2012-01-25 03:18:24.0
18817,Roros Flyservices As (Opens Saturdays Only By Prio,ENRO,1,Approved,Mon-Fri: 0530 ? 1600Lt Sat: closed Sun: 1400-1600Lt,Mon-Fri: 0530 ? 1600Lt Sat: closed Sun: 1400-1600Lt,2013-08-19 07:02:16.0
13482,Unknown,ENRS,1,Approved,,,2012-01-25 03:18:24.0
13483,Rygge Ab,ENRY,1,Approved,,,2013-11-01 09:53:19.0
13484,Sas Ground Services,ENSB,1,Approved,"PPR, Please refer to NOTAM class 1","PPR, Please refer to NOTAM class 1",2013-08-09 13:17:35.0
13485,Unknown,ENSD,1,Approved,,,2012-01-25 03:18:24.0
13486,Unknown,ENSG,1,Approved,,,2012-01-25 03:18:24.0
13487,Unknown,ENSH,1,Approved,,,2012-01-25 03:18:24.0
13488,Unknown,ENSK,1,Approved,,,2012-01-25 03:18:24.0
13489,Magne Dale,ENSN,1,Approved,,,2013-08-09 13:18:30.0
13490,Enso - Airport Authorities,ENSO,1,Approved,Mon 0600-1300Lt; Tue-Fri 1300-1900Lt; Sun 1500-1900Lt; Sat CLOSED,,2013-08-09 13:15:28.0
13491,Unknown,ENSR,1,Approved,,,2012-01-25 03:18:24.0
13492,Unknown,ENSS,1,Approved,,,2012-01-25 03:18:24.0
13493,Unknown,ENST,1,Approved,,,2012-01-25 03:18:24.0
1486927,Roros Flyservice,ENTC,999,Approved,,,2013-03-20 09:05:05.0
10216,S.A.S.,ENTC,1,Approved,,,2013-11-01 09:44:29.0
10217,Norskair  (Jepp),ENTO,2,Approved,,,2012-01-25 03:18:24.0
9140,Wideroes Flyveselskap Asa,ENTO,1,Approved,,,2013-11-01 09:49:20.0
8602,Wiederhoe,ENTO,3,Approved,,,2013-07-07 17:40:30.0
8117,Sas Ground Services,ENVA,1,Approved,,,2013-11-01 09:42:44.0
1147522,Sas Ground Service,ENVA,999,Approved,,,2012-01-25 03:18:24.0
13494,Avinor - Vadso Lufthavn,ENVD,1,Approved,M-F 0430-0030(kl)  Sa: 0430-1315 su: 1230-0030 (kl),M-F 0430-0030(kl)  Sa: 0430-1315 su: 1230-0030 (kl),2012-01-25 03:18:24.0
5521,Sas Ground Services,ENZV,1,Approved,,,2013-11-01 09:28:39.0
1171727,Norport Handling,ENZV,999,Approved,,,2013-10-31 12:00:27.0
13495,Unknown,EPBA,1,Approved,,,2012-01-25 03:18:24.0
1145557,Unknown,EPBC,1,Approved,,,2012-01-25 03:18:24.0
13496,Unknown,EPBK,1,Approved,,,2012-01-25 03:18:24.0
1145558,Unknown,EPBP,1,Approved,,,2012-01-25 03:18:24.0
10830,Excel Handling,EPBY,1,Approved,MON-FRI 0400z-2300z SAT 0400z ? 2100z SUN 0800z ? 2300z,MON-FRI 0400z-2300z SAT 0400z ? 2100z SUN 0800z ? 2300z,2013-05-08 09:57:36.0
1172461,Warsaw Airport Services,EPBY,999,Approved,,,2012-01-25 03:18:24.0
1168142,Lot Ground Services (Thru Hq Epwa),EPBY,2,Approved,,,2013-03-14 13:57:52.0
1145559,Unknown,EPDE,1,Approved,,,2012-01-25 03:18:24.0
1153131,Feras,EPDE,999,Approved,,,2012-01-25 03:18:24.0
13498,Unknown,EPEL,1,Approved,,,2012-01-25 03:18:24.0
10452,World Fuel Billing Only,EPGD,999,Approved,,,2012-01-25 03:18:24.0
1168133,Lot Ground Services (Thru Hq Epwa),EPGD,2,Approved,0600-2200,,2012-01-25 03:18:24.0
1172463,Gdn Airport Service,EPGD,999,Approved,,,2012-01-25 03:18:24.0
8978,Excel Handling,EPGD,1,Approved,0500-2359LT,,2013-03-14 13:09:23.0
13499,Unknown,EPGI,1,Approved,,,2012-01-25 03:18:24.0
13500,Unknown,EPGL,1,Approved,,,2012-01-25 03:18:24.0
13501,Unknown,EPIN,1,Approved,,,2012-01-25 03:18:24.0
13502,Unknown,EPIW,1,Approved,,,2012-01-25 03:18:24.0
13503,Unknown,EPJG,1,Approved,,,2012-01-25 03:18:24.0
13504,Unknown,EPKA,1,Approved,,,2012-01-25 03:18:24.0
7784,Lot Ground Services (Thru Hq Epwa),EPKK,2,Approved,0600-2200,,2012-01-25 03:18:24.0
6544,Terminal,EPKK,999,Approved,,,2012-01-25 03:18:24.0
1172462,Warsaw Airport Services,EPKK,999,Approved,,,2012-01-25 03:18:24.0
8856,Excel Handling,EPKK,1,Approved,H24,H24,2013-07-08 14:34:31.0
8639,Polish Airlines,EPKK,3,Approved,,,2012-01-25 03:18:24.0
13505,Unknown,EPKM,1,Approved,,,2012-01-25 03:18:24.0
1166627,Airport Authorities,EPKN,1,Approved,,,2012-01-25 03:18:24.0
1145560,Unknown,EPKO,1,Approved,,,2012-01-25 03:18:24.0
13506,Unknown,EPKP,1,Approved,,,2012-01-25 03:18:24.0
13507,Unknown,EPKR,1,Approved,,,2012-01-25 03:18:24.0
9742,Gtl Lot,EPKT,3,Approved,,,2012-01-25 03:18:24.0
1168137,Lot Ground Services (Thru Hq Epwa),EPKT,2,Approved,0600-2200,,2012-01-25 03:18:24.0
1153132,Excel Handling,EPKT,1,Approved,Sat-Mon 0800-2400L; Tue 0800-0200L; Wed 0600-0200L; Fri 0600-2400L,Sat-Mon 0800-2400L; Tue 0800-0200L; Wed 0600-0200L; Fri 0600-2400L,2013-04-11 08:04:35.0
1172711,Warsaw Airport Services,EPKT,999,Approved,,,2012-01-25 03:18:24.0
1494090,Excel,EPLB,1,Approved,according to AIP AD2 EPLB,according to AIP AD2 EPLB,2013-09-30 10:29:13.0
1145561,Unknown,EPLE,1,Approved,,,2012-01-25 03:18:24.0
1157152,Airport Authorities,EPLK,1,Approved,,,2012-01-25 03:18:24.0
8589,Excel Handling,EPLL,1,Approved,CHECK NOTAMS( ops hours changes weekly),CHECK NOTAMS( ops hours changes weekly),2012-08-16 14:03:36.0
8590,Airport Handling,EPLL,3,Approved,,,2012-01-25 03:18:24.0
1168140,Lot Ground Services (Thru Hq Epwa),EPLL,2,Approved,0600-2200,,2012-01-25 03:18:24.0
1172449,Warsaw Airport Services,EPLL,999,Approved,,,2012-01-25 03:18:24.0
13508,Unknown,EPLR,1,Approved,,,2012-01-25 03:18:24.0
13509,Unknown,EPLS,1,Approved,,,2012-01-25 03:18:24.0
13510,Unknown,EPLU,1,Approved,,,2012-01-25 03:18:24.0
1145562,Unknown,EPMB,1,Approved,,,2012-01-25 03:18:24.0
13511,Excel Handling,EPML,1,Approved,,,2013-06-12 10:11:11.0
1145563,Mazowiecki Port Lotniczy Warszawa-Modlin Sp. Z O.O,EPMO,1,Approved,,,2013-08-28 07:52:37.0
13512,Unknown,EPNL,1,Approved,,,2012-01-25 03:18:24.0
13513,Unknown,EPNT,1,Approved,,,2012-01-25 03:18:24.0
13514,Unknown,EPOD,1,Approved,,,2012-01-25 03:18:24.0
13515,Unknown,EPOM,1,Approved,,,2012-01-25 03:18:24.0
13516,Unknown,EPOP,1,Approved,,,2012-01-25 03:18:24.0
13517,Lot Ground Services (Thru Hq Epwa),EPPK,1,Approved,,,2012-01-25 03:18:24.0
13518,Unknown,EPPL,1,Approved,,,2012-01-25 03:18:24.0
8703,Pozlot,EPPO,3,Approved,,,2012-01-25 03:18:24.0
1171570,Feras,EPPO,999,Approved,,,2012-01-25 03:18:24.0
1168132,Lot Ground Services (Thru Hq Epwa),EPPO,2,Approved,0600-2200,,2012-01-25 03:18:24.0
1171575,Warsaw Airport Services,EPPO,999,Approved,,,2012-01-25 03:18:24.0
1153133,Excel Handling,EPPO,1,Approved,H24,H24,2012-04-27 08:59:27.0
1145564,Unknown,EPPR,1,Approved,,,2012-01-25 03:18:24.0
13519,Unknown,EPPT,1,Approved,,,2012-01-25 03:18:24.0
1165731,Unknown (Ejm),EPRA,1,Approved,,,2012-01-25 03:18:24.0
13520,Unknown,EPRG,1,Approved,,,2012-01-25 03:18:24.0
13521,Unknown,EPRJ,1,Approved,,,2012-01-25 03:18:24.0
13522,Unknown,EPRP,1,Approved,,,2012-01-25 03:18:24.0
13497,Unknown,EPRU,1,Approved,,,2012-01-25 03:18:24.0
1168141,Lot Ground Services (Thru Hq Epwa),EPRZ,2,Approved,0600-2200,,2012-01-25 03:18:24.0
7809,Excel Handling,EPRZ,1,Approved,0600-2200LT,,2013-08-09 14:13:25.0
1153134,Feras Representative,EPRZ,999,Approved,,,2012-01-25 03:18:24.0
9741,Polish Airlines Lot Szz,EPSC,3,Approved,,,2012-01-25 03:18:24.0
1154432,Excel Handling,EPSC,1,Approved,0500 LT - 2200 LT,0500 LT - 2200 LT,2012-04-30 13:17:44.0
1168136,Lot Ground Services (Thru Hq Epwa),EPSC,2,Approved,,,2012-01-25 03:18:24.0
13523,Unknown,EPSD,1,Approved,,,2012-01-25 03:18:24.0
1145565,Unknown,EPSK,1,Approved,,,2012-01-25 03:18:24.0
1165746,Polish Military Unit No. 2848 (Ejm),EPSK,999,Approved,,,2012-01-25 03:18:24.0
13524,Unknown,EPST,1,Approved,,,2012-01-25 03:18:24.0
13525,Unknown,EPSU,1,Approved,,,2012-01-25 03:18:24.0
13526,Unknown,EPSW,1,Approved,,,2012-01-25 03:18:24.0
1145566,Airport Authorities,EPSY,1,Approved,,,2012-01-25 03:18:24.0
13527,Unknown,EPTO,1,Approved,,,2012-01-25 03:18:24.0
6546,Air Bp Fuel (Supplier),EPWA,5,Approved,,,2012-01-25 03:18:24.0
7435,Air Routing,EPWA,999,Approved,,,2012-01-25 03:18:24.0
6982,Amr Services (Handler),EPWA,3,Approved,,,2013-03-13 18:48:57.0
7453,Excel Handling,EPWA,1,Approved,,,2013-10-04 09:13:23.0
1168102,Warsaw Airport Services (Ejm),EPWA,999,Approved,,,2012-01-25 03:18:24.0
1170595,Lot Ground Services,EPWA,2,Approved,,,2013-03-13 18:48:50.0
1152915,Feras,EPWA,4,Approved,,,2012-01-25 03:18:24.0
10827,Mercury Intl Fuel Billing Only,EPWA,999,Approved,,,2012-01-25 03:18:24.0
7718,Delta Airlines (Handler),EPWA,999,Approved,,,2012-01-25 03:18:24.0
8333,Petrolot (Supplier),EPWA,5,Approved,,,2012-01-25 03:18:24.0
7140,Universal Weather & Aviation,EPWA,999,Approved,,,2012-01-25 03:18:24.0
13528,Unknown,EPWK,1,Approved,,,2012-01-25 03:18:24.0
1168135,Lot Ground Services (Thru Hq Epwa),EPWR,2,Approved,0600-2200,,2012-01-25 03:18:24.0
6545,Excel Handling,EPWR,1,Approved,H24,H24,2013-09-04 10:39:39.0
8588,Air Bp Fuel (Supplier),EPWR,4,Approved,,,2012-01-25 03:18:24.0
8704,Wro Lot Airline Services,EPWR,3,Approved,,,2012-01-25 03:18:24.0
1172849,Warsaw Airport Services,EPWR,999,Approved,,,2012-01-25 03:18:24.0
1147804,Unknown,EPWS,1,Approved,,,2012-01-25 03:18:24.0
13529,Unknown,EPZA,1,Approved,,,2012-01-25 03:18:24.0
1155442,Excel Handling,EPZG,1,Approved,MON-FRI:0600-2000LT  SAT:CLOSED  SUN:1200-2000lt  HOL:CLOSED,MON-FRI:0600-2000LT  SAT:CLOSED  SUN:1200-2000lt  HOL:CLOSED,2013-08-09 14:17:07.0
13530,Lot Ground Services (Thru Hq Epwa),EPZG,2,Approved,,,2012-01-25 03:18:24.0
13531,Unknown,EPZP,1,Approved,,,2012-01-25 03:18:24.0
13532,Unknown,EPZR,1,Approved,,,2012-01-25 03:18:24.0
1145567,Unknown,ERU,1,Approved,,,2012-01-25 03:18:24.0
1145569,Unknown,ESA,1,Approved,,,2012-01-25 03:18:24.0
13534,Airport Authorities - (Military Airport),ESCF,1,Approved,,,2012-01-25 03:18:24.0
13535,Unknown,ESCK,1,Approved,,,2012-01-25 03:18:24.0
13536,Unknown,ESCM,1,Approved,,,2012-01-25 03:18:24.0
7850,Botkyrka Fly Gklubb,ESCN,1,Approved,,,2012-01-25 03:18:24.0
