160183,G-200,CSD3,552,Prohibited,1,1,
1264939,CE-560EP,CNF8,552,Prohibited,1,1,
1264940,CE-560EP,CNJ4,552,Prohibited,1,1,
1278316,G-550,EGEO,552,Prohibited,1,1,
1580011,DA-7X,NTTB,552,Prohibited,1,1,
1264943,CE-560EP,CNL4,552,Prohibited,1,1,
1264946,CE-560EP,CNN8,552,Prohibited,1,1,
1264948,CE-560EP,CNP8,552,Prohibited,1,1,
96630,GV,KCHK,553,Prohibited until Reviewed,1,1,
83382,GIV-SP,KCHK,553,Prohibited until Reviewed,1,1,
1264951,CE-560EP,CNR4,552,Prohibited,1,1,
223969,HS-125-800XPC,KGDY,552,Prohibited,1,1,
1264952,CE-560EP,CNS4,552,Prohibited,1,1,
228422,HS-125-800XPC,KTEL,552,Prohibited,1,1,
1264954,CE-560EP,CNS8,552,Prohibited,1,1,
174154,DA-2000,KTEL,552,Prohibited,1,1,
164372,G-200,KTEL,552,Prohibited,1,1,
89587,GIV-SP,SDNY,552,Prohibited,1,1,
65339,CE-750,SDNY,552,Prohibited,1,1,
1264956,CE-560EP,CNT7,552,Prohibited,1,1,
1264957,CE-560EP,CNU8,552,Prohibited,1,1,
1264958,CE-560EP,CNV4,552,Prohibited,1,1,
320253,DA-2000,N58,552,Prohibited,1,1,
320252,GIV-SP,N58,552,Prohibited,1,1,
320251,GV,N58,552,Prohibited,1,1,
1264961,CE-560EP,CNZ8,552,Prohibited,1,1,
1264962,CE-560EP,CPD8,552,Prohibited,1,1,
1264963,CE-560EP,CPE6,552,Prohibited,1,1,
1264965,CE-560EP,CPF4,552,Prohibited,1,1,
1264966,CE-560EP,CPG5,552,Prohibited,1,1,
1264968,CE-560EP,CPL5,552,Prohibited,1,1,
1264970,CE-560EP,CPR3,552,Prohibited,1,1,
1264971,CE-560EP,CPR5,552,Prohibited,1,1,
1264973,CE-560EP,CPS4,552,Prohibited,1,1,
1264978,CE-560EP,CSA2,552,Prohibited,1,1,
1264979,CE-560EP,CSB3,552,Prohibited,1,1,
1264981,CE-560EP,CSC5,552,Prohibited,1,1,
1264982,CE-560EP,CSD3,552,Prohibited,1,1,
1264985,CE-560EP,CSE5,552,Prohibited,1,1,
1264986,CE-560EP,CSF3,552,Prohibited,1,1,
1264987,CE-560EP,CSG3,552,Prohibited,1,1,
1264988,CE-560EP,CSH2,552,Prohibited,1,1,
227021,HS-125-800XPC,N58,552,Prohibited,1,1,
204715,CE-560E,N58,553,Prohibited until Reviewed,1,1,
229263,HS-125-800XPC,PADU,552,Prohibited,1,1,
178675,DA-2000,PADU,552,Prohibited,1,1,
164300,G-200,PADU,552,Prohibited,1,1,
102885,GV,PADU,552,Prohibited,1,1,
90306,GIV-SP,PADU,552,Prohibited,1,1,
57790,CE-750,PADU,552,Prohibited,1,1,
318486,ALL,9K1,552,Prohibited,1,1,
220192,HS-125-800XPC,9K1,552,Prohibited,1,1,
195392,CE-560E,9K1,552,Prohibited,1,1,
171354,DA-2000,9K1,552,Prohibited,1,1,
153006,G-200,9K1,552,Prohibited,1,1,
311416,ALL,9K1,552,Prohibited,1,1,
92592,GV,9K1,552,Prohibited,1,1,
78595,GIV-SP,9K1,552,Prohibited,1,1,
54372,CE-750,9K1,552,Prohibited,1,1,
25642,CE-560XL,9K1,552,Prohibited,1,1,
320146,CE-750,H35,552,Prohibited,1,1,
226877,HS-125-800XPC,H35,553,Prohibited until Reviewed,1,1,
172661,DA-2000,H35,553,Prohibited until Reviewed,1,1,
159073,G-200,H35,552,Prohibited,1,1,
221102,HS-125-800XPC,4A0,552,Prohibited,1,1,
1279007,GV,LFAC,552,Prohibited,1,1,
196119,CE-560E,4A0,552,Prohibited,1,1,
167978,DA-2000,4A0,552,Prohibited,1,1,
153949,G-200,4A0,552,Prohibited,1,1,
1279026,DA-2000,FANC,552,Prohibited,1,1,
93322,GV,4A0,552,Prohibited,1,1,
79337,GIV-SP,4A0,552,Prohibited,1,1,
51002,CE-750,4A0,552,Prohibited,1,1,
26370,CE-560XL,4A0,552,Prohibited,1,1,
227301,HS-125-800XPC,NTKM,552,Prohibited,1,1,
205205,CE-560E,NTKM,552,Prohibited,1,1,
176877,DA-2000,NTKM,552,Prohibited,1,1,
162420,G-200,NTKM,552,Prohibited,1,1,
101181,GV,NTKM,552,Prohibited,1,1,
158315,G-200,CAK3,552,Prohibited,1,1,
315687,ALL,CAK3,552,Prohibited,1,1,
310888,ALL,CAK3,552,Prohibited,1,1,
93667,GV,CAK3,552,Prohibited,1,1,
79637,GIV-SP,CAK3,552,Prohibited,1,1,
55412,CE-750,CAK3,552,Prohibited,1,1,
220398,HS-125-800XPC,3R2,552,Prohibited,1,1,
195588,CE-560E,3R2,552,Prohibited,1,1,
153417,G-200,3R2,552,Prohibited,1,1,
317086,DA-2000,3R2,552,Prohibited,1,1,
317085,GIV-SP,3R2,552,Prohibited,1,1,
317084,GV,3R2,552,Prohibited,1,1,
317083,CE-750,3R2,552,Prohibited,1,1,
25839,CE-560XL,3R2,552,Prohibited,1,1,
226488,HS-125-800XPC,KNUW,553,Prohibited until Reviewed,1,1,
200459,CE-560E,KNUW,553,Prohibited until Reviewed,1,1,
176223,DA-2000,KNUW,553,Prohibited until Reviewed,1,1,
162259,G-200,KNUW,553,Prohibited until Reviewed,1,1,
197742,CE-560E,CJR5,552,Prohibited,1,1,
173506,DA-2000,CJR5,552,Prohibited,1,1,
159641,G-200,CJR5,552,Prohibited,1,1,
310258,ALL,CJR5,552,Prohibited,1,1,
94816,GV,CJR5,552,Prohibited,1,1,
80755,GIV-SP,CJR5,552,Prohibited,1,1,
56725,CE-750,CJR5,552,Prohibited,1,1,
27994,CE-560XL,CJR5,552,Prohibited,1,1,
221903,HS-125-800XPC,5J5,552,Prohibited,1,1,
197150,CE-560E,5J5,552,Prohibited,1,1,
168818,DA-2000,5J5,552,Prohibited,1,1,
154785,G-200,5J5,552,Prohibited,1,1,
94182,GV,5J5,552,Prohibited,1,1,
80370,GIV-SP,5J5,552,Prohibited,1,1,
52035,CE-750,5J5,552,Prohibited,1,1,
27397,CE-560XL,5J5,552,Prohibited,1,1,
227193,HS-125-800XPC,SSVN,552,Prohibited,1,1,
180544,DA-2000,SSVN,552,Prohibited,1,1,
166295,G-200,SSVN,552,Prohibited,1,1,
100498,GV,SSVN,552,Prohibited,1,1,
87529,GIV-SP,SSVN,552,Prohibited,1,1,
63551,CE-750,SSVN,552,Prohibited,1,1,
39520,CE-560XL,SSVN,552,Prohibited,1,1,
137388,HS-125-800XP,LFFT,552,Prohibited,1,1,
95910,GV,LFFT,552,Prohibited,1,1,
83243,GIV-SP,LFFT,552,Prohibited,1,1,
307254,ALL,LFFT,552,Prohibited,1,1,
34762,CE-560XL,LFFT,552,Prohibited,1,1,
10076,CE-550B,LFFT,552,Prohibited,1,1,
227073,HS-125-800XPC,RPUM,552,Prohibited,1,1,
180483,DA-2000,RPUM,552,Prohibited,1,1,
166182,G-200,RPUM,552,Prohibited,1,1,
100482,GV,RPUM,552,Prohibited,1,1,
87734,GIV-SP,RPUM,552,Prohibited,1,1,
63491,CE-750,RPUM,552,Prohibited,1,1,
1212808,G-450,AYJB,552,Prohibited,1,1,
1212809,G-450,PHJH,552,Prohibited,1,1,
1212810,G-450,JLA,552,Prohibited,1,1,
1212811,G-450,AYJS,552,Prohibited,1,1,
1212812,G-450,K00,552,Prohibited,1,1,
1212813,G-450,K01,552,Prohibited,1,1,
1212815,G-450,K06,552,Prohibited,1,1,
1212816,G-450,K07,552,Prohibited,1,1,
1212817,G-450,K08,552,Prohibited,1,1,
1212818,G-450,K09,552,Prohibited,1,1,
1212819,G-450,K11,552,Prohibited,1,1,
1212820,G-450,31NK,552,Prohibited,1,1,
1212821,G-450,K15,552,Prohibited,1,1,
1212822,G-450,K16,552,Prohibited,1,1,
1212823,G-450,K17,552,Prohibited,1,1,
1212824,G-450,K19,552,Prohibited,1,1,
1212825,G-450,KCPF,552,Prohibited,1,1,
1212826,G-450,K22,552,Prohibited,1,1,
1212827,G-450,K23,552,Prohibited,1,1,
1212828,G-450,K24,552,Prohibited,1,1,
1212829,G-450,K26,552,Prohibited,1,1,
1212830,G-450,K27,552,Prohibited,1,1,
1212831,G-450,K29,552,Prohibited,1,1,
1212832,G-450,K30,552,Prohibited,1,1,
1212833,G-450,K31,552,Prohibited,1,1,
1212834,G-450,K32,552,Prohibited,1,1,
1212835,G-450,K33,552,Prohibited,1,1,
1212836,G-450,K34,552,Prohibited,1,1,
1212837,G-450,K36,552,Prohibited,1,1,
1212838,G-450,K38,552,Prohibited,1,1,
1212839,G-450,K39,552,Prohibited,1,1,
1212840,G-450,K43,552,Prohibited,1,1,
1212841,G-450,K44,552,Prohibited,1,1,
1212842,G-450,K46,552,Prohibited,1,1,
1212843,G-450,K49,552,Prohibited,1,1,
1212844,G-450,K50,552,Prohibited,1,1,
1212845,G-450,K51,552,Prohibited,1,1,
1212846,G-450,K52,552,Prohibited,1,1,
1212847,G-450,K55,552,Prohibited,1,1,
1212848,G-450,K57,552,Prohibited,1,1,
1212849,G-450,K58,552,Prohibited,1,1,
1212850,G-450,K59,552,Prohibited,1,1,
1212851,G-450,K61,552,Prohibited,1,1,
1212852,G-450,K62,552,Prohibited,1,1,
1212853,G-450,K63,552,Prohibited,1,1,
1212759,G-450,I17,552,Prohibited,1,1,
1212760,G-450,I18,552,Prohibited,1,1,
1212761,G-450,I19,552,Prohibited,1,1,
1212762,G-450,I21,552,Prohibited,1,1,
1212763,G-450,I22,552,Prohibited,1,1,
1212765,G-450,I25,552,Prohibited,1,1,
173622,DA-2000,KSEG,552,Prohibited,1,1,
163834,G-200,KSEG,552,Prohibited,1,1,
1212766,G-450,I27,552,Prohibited,1,1,
98013,GV,KSEG,552,Prohibited,1,1,
85032,GIV-SP,KSEG,552,Prohibited,1,1,
300777,CE-750,KSEG,552,Prohibited,1,1,
1212767,G-450,I32,552,Prohibited,1,1,
1212768,G-450,I34,552,Prohibited,1,1,
1212769,G-450,I35,552,Prohibited,1,1,
1212770,G-450,I39,552,Prohibited,1,1,
1212771,G-450,I40,552,Prohibited,1,1,
1212772,G-450,I41,552,Prohibited,1,1,
1212773,G-450,I42,552,Prohibited,1,1,
1212774,G-450,I43,552,Prohibited,1,1,
1212775,G-450,I44,552,Prohibited,1,1,
1275226,DA-7X,EGFE,552,Prohibited,1,1,
1212776,G-450,I48,552,Prohibited,1,1,
1212777,G-450,I50,552,Prohibited,1,1,
1212778,G-450,I53,552,Prohibited,1,1,
221907,HS-125-800XPC,5K2,552,Prohibited,1,1,
197154,CE-560E,5K2,552,Prohibited,1,1,
168822,DA-2000,5K2,552,Prohibited,1,1,
154789,G-200,5K2,552,Prohibited,1,1,
1212779,G-450,I54,552,Prohibited,1,1,
1212780,G-450,KSXU,553,Prohibited until Reviewed,1,1,
1212781,G-450,I61,552,Prohibited,1,1,
1212783,G-450,I63,552,Prohibited,1,1,
1212784,G-450,I64,552,Prohibited,1,1,
1212785,G-450,I66,552,Prohibited,1,1,
1212786,G-450,I67,552,Prohibited,1,1,
1212787,G-450,I68,552,Prohibited,1,1,
1212788,G-450,I69,552,Prohibited,1,1,
1212789,G-450,I71,552,Prohibited,1,1,
1212790,G-450,I72,552,Prohibited,1,1,
1212791,G-450,I73,552,Prohibited,1,1,
1212792,G-450,I74,552,Prohibited,1,1,
1212793,G-450,I75,552,Prohibited,1,1,
1212794,G-450,I76,552,Prohibited,1,1,
1212795,G-450,I80,552,Prohibited,1,1,
1212796,G-450,I83,552,Prohibited,1,1,
1212797,G-450,I84,552,Prohibited,1,1,
1212798,G-450,I86,552,Prohibited,1,1,
1212799,G-450,I89,552,Prohibited,1,1,
1212800,G-450,I91,552,Prohibited,1,1,
1212801,G-450,I93,552,Prohibited,1,1,
1212802,G-450,I94,552,Prohibited,1,1,
1212803,G-450,I95,552,Prohibited,1,1,
1212804,G-450,I96,552,Prohibited,1,1,
1212805,G-450,I99,552,Prohibited,1,1,
1212806,G-450,IA97,552,Prohibited,1,1,
1212807,G-450,IGT,552,Prohibited,1,1,
94186,GV,5K2,552,Prohibited,1,1,
80374,GIV-SP,5K2,552,Prohibited,1,1,
1277877,CE-550B,UKHP,552,Prohibited,1,1,
221101,HS-125-800XPC,49X,552,Prohibited,1,1,
196118,CE-560E,49X,552,Prohibited,1,1,
167977,DA-2000,49X,552,Prohibited,1,1,
153948,G-200,49X,552,Prohibited,1,1,
93321,GV,49X,552,Prohibited,1,1,
79336,GIV-SP,49X,552,Prohibited,1,1,
51001,CE-750,49X,552,Prohibited,1,1,
26369,CE-560XL,49X,552,Prohibited,1,1,
1082,CE-550B,49X,552,Prohibited,1,1,
319864,ALL,CSY4,552,Prohibited,1,1,
219239,HS-125-800XPC,CSY4,552,Prohibited,1,1,
198303,CE-560E,CSY4,552,Prohibited,1,1,
170107,DA-2000,CSY4,552,Prohibited,1,1,
160208,G-200,CSY4,552,Prohibited,1,1,
310729,ALL,CSY4,552,Prohibited,1,1,
91255,GV,CSY4,552,Prohibited,1,1,
29401,CE-560XL,KAJO,552,Prohibited,1,1,
320328,ALL,S66,552,Prohibited,1,1,
227337,HS-125-800XPC,S66,552,Prohibited,1,1,
204785,CE-560E,S66,552,Prohibited,1,1,
180760,DA-2000,S66,552,Prohibited,1,1,
166460,G-200,S66,552,Prohibited,1,1,
313037,ALL,S66,552,Prohibited,1,1,
100974,GV,S66,552,Prohibited,1,1,
88011,GIV-SP,S66,552,Prohibited,1,1,
63767,CE-750,S66,552,Prohibited,1,1,
35644,CE-560XL,S66,552,Prohibited,1,1,
230992,HS-125-800XPC,W78,552,Prohibited,1,1,
179577,DA-2000,W78,552,Prohibited,1,1,
165776,G-200,W78,552,Prohibited,1,1,
323796,CE-750,W78,552,Prohibited,1,1,
94913,GV,FAVB,552,Prohibited,1,1,
80874,GIV-SP,FAVB,552,Prohibited,1,1,
1278192,DA-7X,MDBH,552,Prohibited,1,1,
56843,CE-750,FAVB,552,Prohibited,1,1,
1273684,HS-125-750,EDRY,552,Prohibited,1,1,
1273741,HS-125-750,LELA,552,Prohibited,1,1,
1278166,G-450,SDDN,552,Prohibited,1,1,
1275676,DA-7X,ESCF,552,Prohibited,1,1,
1275677,G-550,ESCF,552,Prohibited,1,1,
225060,HS-125-800XPC,EIWT,552,Prohibited,1,1,
185905,DA-900,EIWT,552,Prohibited,1,1,
171278,DA-2000,EIWT,552,Prohibited,1,1,
132698,HS-125-800XP,EIWT,552,Prohibited,1,1,
1278317,DA-7X,EGEO,552,Prohibited,1,1,
306327,ALL,EIWT,552,Prohibited,1,1,
30317,CE-560XL,EIWT,552,Prohibited,1,1,
4108,CE-550B,EIWT,552,Prohibited,1,1,
27840,CE-560XL,16S,552,Prohibited,1,1,
88236,GIV-SP,NTKM,552,Prohibited,1,1,
60093,CE-750,NTKM,552,Prohibited,1,1,
35848,CE-560XL,NTKM,552,Prohibited,1,1,
164836,G-200,PKRO,552,Prohibited,1,1,
99328,GV,KHYX,553,Prohibited until Reviewed,1,1,
85992,GIV-SP,KHYX,553,Prohibited until Reviewed,1,1,
62509,CE-750,SNPM,552,Prohibited,1,1,
38476,CE-560XL,SNPM,552,Prohibited,1,1,
220090,HS-125-800XPC,39G,552,Prohibited,1,1,
190978,CE-560E,39G,552,Prohibited,1,1,
166921,DA-2000,39G,552,Prohibited,1,1,
152901,G-200,39G,552,Prohibited,1,1,
92241,GV,39G,552,Prohibited,1,1,
78359,GIV-SP,39G,552,Prohibited,1,1,
50154,CE-750,39G,552,Prohibited,1,1,
25522,CE-560XL,39G,552,Prohibited,1,1,
230383,HS-125-800XPC,LFGO,552,Prohibited,1,1,
189783,DA-900,LFGO,552,Prohibited,1,1,
176013,DA-2000,LFGO,552,Prohibited,1,1,
137409,HS-125-800XP,LFGO,552,Prohibited,1,1,
95931,GV,LFGO,552,Prohibited,1,1,
83264,GIV-SP,LFGO,552,Prohibited,1,1,
1276514,DA-2EASY,KFRG,552,Prohibited,1,1,
170587,DA-2000,89Y,552,Prohibited,1,1,
156623,G-200,89Y,552,Prohibited,1,1,
91798,GV,89Y,552,Prohibited,1,1,
82003,GIV-SP,89Y,552,Prohibited,1,1,
49688,CE-750,89Y,552,Prohibited,1,1,
25074,CE-560XL,89Y,552,Prohibited,1,1,
320316,ALL,S36,552,Prohibited,1,1,
227320,HS-125-800XPC,S36,552,Prohibited,1,1,
204768,CE-560E,S36,552,Prohibited,1,1,
180743,DA-2000,S36,552,Prohibited,1,1,
166443,G-200,S36,552,Prohibited,1,1,
313012,ALL,S36,552,Prohibited,1,1,
100750,GV,S36,552,Prohibited,1,1,
87994,GIV-SP,S36,552,Prohibited,1,1,
63750,CE-750,S36,552,Prohibited,1,1,
35627,CE-560XL,S36,552,Prohibited,1,1,
99346,GV,KIDP,552,Prohibited,1,1,
308643,GIV-SP,KIDP,552,Prohibited,1,1,
319829,ALL,CSH4,552,Prohibited,1,1,
219221,HS-125-800XPC,CSH4,552,Prohibited,1,1,
169891,DA-2000,CSH4,552,Prohibited,1,1,
160190,G-200,CSH4,552,Prohibited,1,1,
224402,HS-125-800XPC,HZA,552,Prohibited,1,1,
202429,CE-560E,HZA,552,Prohibited,1,1,
169811,DA-2000,HZA,552,Prohibited,1,1,
160396,G-200,HZA,552,Prohibited,1,1,
99290,GV,HZA,552,Prohibited,1,1,
85447,GIV-SP,HZA,552,Prohibited,1,1,
57185,CE-750,HZA,552,Prohibited,1,1,
28637,CE-560XL,HZA,552,Prohibited,1,1,
229106,HS-125-800XPC,SKCD,552,Prohibited,1,1,
178446,DA-2000,SKCD,552,Prohibited,1,1,
168327,G-200,SKCD,552,Prohibited,1,1,
95738,GV,KAIT,552,Prohibited,1,1,
86215,GIV-SP,KAIT,552,Prohibited,1,1,
53589,CE-750,KAIT,552,Prohibited,1,1,
1276804,CE-750,42XS,552,Prohibited,1,1,
231532,HS-125-800XPC,YKAL,552,Prohibited,1,1,
205149,CE-560E,YKAL,552,Prohibited,1,1,
180926,DA-2000,YKAL,552,Prohibited,1,1,
167129,G-200,YKAL,552,Prohibited,1,1,
1276806,DA-2EASY,42XS,552,Prohibited,1,1,
1264892,CE-560EP,CKH7,552,Prohibited,1,1,
1264893,CE-560EP,CKJ4,552,Prohibited,1,1,
1277692,G-550,ESMO,552,Prohibited,1,1,
1277942,DA-2EASY,FAGM,552,Prohibited,1,1,
1264895,CE-560EP,CKJ7,552,Prohibited,1,1,
1264896,CE-560EP,CKJ8,552,Prohibited,1,1,
1264897,CE-560EP,CKK3,552,Prohibited,1,1,
1264898,CE-560EP,CKK5,552,Prohibited,1,1,
1264901,CE-560EP,CKL6,552,Prohibited,1,1,
1264902,CE-560EP,CKM2,552,Prohibited,1,1,
96920,GV,KOZA,553,Prohibited until Reviewed,1,1,
83975,GIV-SP,KOZA,553,Prohibited until Reviewed,1,1,
1264903,CE-560EP,CKM6,552,Prohibited,1,1,
1264904,CE-560EP,CKM8,552,Prohibited,1,1,
1264905,CE-560EP,CKQ2,552,Prohibited,1,1,
96732,GV,LFPL,552,Prohibited,1,1,
84038,GIV-SP,LFPL,552,Prohibited,1,1,
35548,CE-560XL,LFPL,552,Prohibited,1,1,
10871,CE-550B,LFPL,552,Prohibited,1,1,
228660,HS-125-800XPC,KTVB,552,Prohibited,1,1,
202600,CE-560E,KTVB,552,Prohibited,1,1,
174404,DA-2000,KTVB,552,Prohibited,1,1,
164424,G-200,KTVB,552,Prohibited,1,1,
313666,ALL,KTVB,552,Prohibited,1,1,
98615,GV,KTVB,552,Prohibited,1,1,
85815,GIV-SP,KTVB,552,Prohibited,1,1,
61584,CE-750,KTVB,552,Prohibited,1,1,
33192,CE-560XL,KTVB,552,Prohibited,1,1,
322216,ALL,KTVB,552,Prohibited,1,1,
230982,HS-125-800XPC,W52,552,Prohibited,1,1,
203597,CE-560E,W52,552,Prohibited,1,1,
1278813,G-450,ETNH,552,Prohibited,1,1,
179567,DA-2000,W52,552,Prohibited,1,1,
165567,G-200,W52,552,Prohibited,1,1,
314206,ALL,W52,552,Prohibited,1,1,
103834,GV,W52,552,Prohibited,1,1,
86807,GIV-SP,W52,552,Prohibited,1,1,
222895,HS-125-800XPC,6Y8,552,Prohibited,1,1,
197988,CE-560E,6Y8,552,Prohibited,1,1,
165664,DA-2000,6Y8,552,Prohibited,1,1,
155825,G-200,6Y8,552,Prohibited,1,1,
91183,GV,6Y8,552,Prohibited,1,1,
81208,GIV-SP,6Y8,552,Prohibited,1,1,
1276444,G-550,LFRV,552,Prohibited,1,1,
90977,GV,CNF4,552,Prohibited,1,1,
81247,GIV-SP,CNF4,552,Prohibited,1,1,
57017,CE-750,CNF4,552,Prohibited,1,1,
28485,CE-560XL,CNF4,552,Prohibited,1,1,
221772,HS-125-800XPC,E80,552,Prohibited,1,1,
158906,G-200,E80,552,Prohibited,1,1,
93759,GV,E80,552,Prohibited,1,1,
308814,GIV-SP,E80,552,Prohibited,1,1,
308813,GIV,E80,552,Prohibited,1,1,
305032,DA-2000,E80,552,Prohibited,1,1,
301071,CE-750,E80,552,Prohibited,1,1,
31278,CE-560XL,E80,552,Prohibited,1,1,
97510,GV,KRKW,553,Prohibited until Reviewed,1,1,
84745,GIV-SP,KRKW,553,Prohibited until Reviewed,1,1,
1278196,G-550,VOHB,552,Prohibited,1,1,
1274568,HS-125-750,LSGC,552,Prohibited,1,1,
223471,HS-125-800XPC,KEYE,552,Prohibited,1,1,
228855,HS-125-800XPC,SDXB,552,Prohibited,1,1,
1279697,DA-7X,ULKK,552,Prohibited,1,1,
178181,DA-2000,SDXB,552,Prohibited,1,1,
168062,G-200,SDXB,552,Prohibited,1,1,
102408,GV,SDXB,552,Prohibited,1,1,
89606,GIV-SP,SDXB,552,Prohibited,1,1,
319438,ALL,AQY,552,Prohibited,1,1,
220669,HS-125-800XPC,AQY,552,Prohibited,1,1,
195885,CE-560E,AQY,552,Prohibited,1,1,
171649,DA-2000,AQY,552,Prohibited,1,1,
157763,G-200,AQY,552,Prohibited,1,1,
314106,ALL,AQY,552,Prohibited,1,1,
92896,GV,AQY,552,Prohibited,1,1,
78891,GIV-SP,AQY,552,Prohibited,1,1,
54865,CE-750,AQY,552,Prohibited,1,1,
26137,CE-560XL,AQY,552,Prohibited,1,1,
91480,GV,7G8,552,Prohibited,1,1,
81694,GIV-SP,7G8,552,Prohibited,1,1,
53365,CE-750,7G8,552,Prohibited,1,1,
24568,CE-560XL,7G8,552,Prohibited,1,1,
225858,HS-125-800XPC,FZKF,552,Prohibited,1,1,
200055,CE-560E,FZKF,552,Prohibited,1,1,
171595,DA-2000,FZKF,552,Prohibited,1,1,
98473,GV,HKFG,552,Prohibited,1,1,
84657,GIV-SP,HKFG,552,Prohibited,1,1,
308409,ALL,HKFG,552,Prohibited,1,1,
56395,CE-750,HKFG,552,Prohibited,1,1,
31952,CE-560XL,HKFG,552,Prohibited,1,1,
329512,CE-560XL,41U,553,Prohibited until Reviewed,1,1,
220652,HS-125-800XPC,41U,553,Prohibited until Reviewed,1,1,
195850,CE-560E,41U,553,Prohibited until Reviewed,1,1,
167706,DA-2000,41U,553,Prohibited until Reviewed,1,1,
153680,G-200,41U,553,Prohibited until Reviewed,1,1,
132185,HS-125-800XP,41U,553,Prohibited until Reviewed,1,1,
93044,GV,41U,553,Prohibited until Reviewed,1,1,
74964,GIV-SP,41U,553,Prohibited until Reviewed,1,1,
50733,CE-750,41U,552,Prohibited,1,1,
16116,CE-560,41U,553,Prohibited until Reviewed,1,1,
226805,HS-125-800XPC,F89,552,Prohibited,1,1,
197343,CE-560E,F89,552,Prohibited,1,1,
173107,DA-2000,F89,552,Prohibited,1,1,
159540,G-200,F89,552,Prohibited,1,1,
314136,ALL,F89,552,Prohibited,1,1,
94375,GV,F89,552,Prohibited,1,1,
80352,GIV-SP,F89,552,Prohibited,1,1,
56323,CE-750,F89,552,Prohibited,1,1,
32125,CE-560XL,F89,552,Prohibited,1,1,
323890,ALL,F89,552,Prohibited,1,1,
1276392,DA-7X,EGBP,552,Prohibited,1,1,
58322,CE-750,PKRO,552,Prohibited,1,1,
221185,HS-125-800XPC,CAD3,552,Prohibited,1,1,
196416,CE-560E,CAD3,552,Prohibited,1,1,
